Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
1986-12-23,389.2,344.0,63335.2,267.8,535.9,638.7,5043.4,1402.3,0.3,1456.8,635860.8,1425.8,10015.8,,,332877.8,,861.0,583.3
1986-12-24,389.2,344.8,63332.9,267.1,538.3,644.7,5092.2,1405.2,0.3,1465.4,637185.2,1434.2,10036.7,,,337120.1,,867.7,591.5
1986-12-25,389.2,344.8,63332.9,267.1,538.3,644.7,5092.2,1405.2,0.3,1465.4,637185.2,1434.1,10036.7,,,337120.1,,867.7,591.5
1986-12-26,389.2,344.8,63332.9,267.1,538.3,644.7,5092.2,1405.2,0.3,1465.4,637185.2,1434.1,10036.7,,,337120.1,,867.7,591.5
1986-12-29,390.1,341.9,62028.2,265.7,538.5,632.8,5034.0,1441.6,0.3,1461.9,636967.2,1431.3,10028.1,,,333398.3,,861.8,585.9
1986-12-30,388.8,341.4,62123.3,264.6,534.8,631.7,5069.7,1436.1,0.3,1457.1,634546.4,1425.9,9990.0,,,334605.5,,856.9,584.5
1986-12-31,388.8,337.8,61832.1,262.2,540.0,630.2,5061.0,1430.9,0.3,1465.8,632246.1,1434.4,9953.8,,,333768.3,,851.2,587.4
1987-01-01,388.8,337.8,61832.1,262.2,540.0,630.2,5061.0,1430.9,0.3,1465.8,632246.1,1434.4,9953.8,,,333768.3,,851.2,587.4
1987-01-02,403.5,349.1,66233.1,270.7,577.2,673.6,5423.7,1524.6,0.3,1574.7,673655.7,1541.1,10605.7,,,355628.8,,906.1,629.5
1987-01-05,399.0,347.4,63572.2,270.8,549.1,649.3,5145.4,1496.4,0.3,1498.6,660723.8,1466.6,10317.8,,,346992.9,,865.2,597.3
1987-01-06,401.7,348.7,63738.6,272.1,552.0,647.6,5212.6,1503.5,0.3,1505.3,663867.2,1474.6,10366.9,,,344657.5,,867.0,604.1
1987-01-07,400.4,349.7,63285.5,272.2,549.8,649.2,5224.5,1504.1,0.3,1499.7,664110.0,1469.2,10370.7,,,347131.2,,861.2,602.9
1987-01-08,402.7,351.2,63550.5,273.1,551.8,648.5,5220.7,1508.8,0.3,1507.0,666173.9,1476.1,10402.9,,,346012.1,,862.5,603.3
1987-01-09,402.0,349.8,63531.0,272.1,550.0,644.8,5212.3,1503.4,0.3,1502.7,663830.6,1471.8,10366.3,,,346039.7,,858.9,600.5
1987-01-12,411.1,352.9,64428.2,275.6,562.0,649.8,5283.8,1523.0,0.3,1535.3,667208.3,1503.7,10542.8,,,350310.0,,863.3,612.7
1987-01-13,409.0,349.8,63730.5,274.4,559.2,644.2,5317.9,1516.3,0.3,1531.5,664246.3,1500.0,10496.0,,,350751.1,,849.5,621.4
1987-01-14,415.1,347.8,63532.9,275.6,563.0,638.1,5341.7,1523.1,0.3,1550.2,667213.9,1518.4,10542.9,,,353493.7,,857.6,641.9
1987-01-15,416.3,348.9,63889.6,276.6,566.7,643.7,5391.4,1528.3,0.3,1560.9,669507.8,1527.1,10579.1,,,357192.7,,855.6,637.0
1987-01-16,415.7,349.4,61652.4,274.2,546.3,620.5,5159.0,1465.3,0.3,1502.5,641895.4,1471.8,10142.8,,,342793.8,,826.3,613.9
1987-01-19,422.3,349.2,63860.6,275.3,574.3,640.7,5411.6,1556.8,0.3,1587.2,685153.6,1554.7,10765.5,,,358933.5,,857.7,646.1
1987-01-20,415.8,348.5,63456.6,273.5,564.7,640.7,5405.5,1547.0,0.3,1563.6,680819.6,1531.6,10697.4,,,358926.4,,860.6,626.0
1987-01-21,407.2,343.0,62684.9,268.4,552.4,631.6,5284.6,1518.3,0.3,1530.9,668219.6,1499.5,10499.4,,,349954.8,,847.5,616.5
1987-01-22,410.5,340.1,62383.1,267.8,557.9,625.8,5318.0,1515.9,0.3,1543.1,667145.8,1511.6,10482.5,,,350364.1,,839.9,623.3
1987-01-23,400.0,333.1,62839.6,262.6,558.5,631.1,5340.6,1525.4,0.3,1540.2,671306.7,1508.7,10547.9,,,353803.3,,850.2,621.5
1987-01-26,406.0,337.7,62701.2,265.7,555.2,629.0,5327.9,1520.4,0.3,1536.8,668979.5,1505.1,10583.3,,,352040.7,,849.2,631.0
1987-01-27,411.5,339.1,61730.7,268.0,546.4,617.2,5262.4,1500.1,0.3,1519.5,660039.6,1488.2,10441.8,,,346613.5,,836.8,611.6
1987-01-28,413.8,337.8,61756.8,269.3,545.1,611.5,5290.4,1499.1,0.3,1537.8,659609.8,1506.0,10435.0,,,349323.2,,833.6,620.6
1987-01-29,409.7,334.8,62228.8,266.5,549.3,615.6,5293.0,1507.3,0.3,1538.5,663228.0,1506.8,10492.3,,,351239.4,,843.2,620.2
1987-01-30,400.5,334.8,61447.1,264.6,536.4,617.6,5264.7,1494.8,0.3,1496.4,657713.3,1465.7,10405.0,,,347664.7,,833.6,602.1
1987-02-02,406.8,335.9,62053.5,266.9,542.5,620.5,5241.9,1504.0,0.3,1518.3,661540.6,1487.2,10390.3,,,346645.3,,834.5,611.9
1987-02-03,404.0,331.6,61538.6,264.4,538.2,612.7,5256.4,1490.0,0.3,1519.4,655347.3,1488.2,10293.0,,,344735.2,,835.5,609.2
1987-02-04,402.8,333.2,61511.4,264.6,534.8,617.1,5233.7,1490.9,0.3,1508.2,655761.5,1477.0,10299.5,,,346275.9,,834.2,601.5
1987-02-05,398.9,334.5,61283.2,263.3,531.2,618.1,5219.0,1483.8,0.3,1497.5,652627.2,1466.6,10250.3,,,343468.9,,830.0,597.4
1987-02-06,402.6,340.4,62184.9,266.9,537.8,629.9,5284.9,1504.0,0.3,1507.5,661518.9,1476.3,10389.9,,,347434.6,,847.2,599.2
1987-02-09,405.9,336.8,61860.4,267.2,541.2,621.9,5264.2,1505.8,0.3,1517.9,665112.8,1486.5,10287.8,,,345384.0,,845.7,604.6
1987-02-10,402.9,330.5,61318.5,262.4,536.2,611.2,5194.6,1478.3,0.3,1502.9,652939.8,1471.6,10099.5,,,343324.3,,830.2,601.6
1987-02-11,403.0,333.9,61898.3,264.5,541.6,620.3,5248.5,1490.7,0.3,1510.5,658410.3,1479.2,10184.1,,,345393.9,,839.3,603.0
1987-02-12,402.3,334.6,61953.4,264.8,541.4,620.2,5237.5,1492.0,0.3,1513.0,658996.0,1481.1,10193.2,,,344192.1,,836.1,604.6
1987-02-13,397.4,331.6,61892.7,261.3,541.2,622.9,5222.5,1492.1,0.3,1508.0,659054.4,1476.7,10194.1,,,344235.8,,841.5,603.4
1987-02-16,397.3,329.8,61800.9,261.4,538.1,620.0,5235.5,1493.1,0.3,1515.4,664773.4,1484.1,10383.6,,,346985.7,,841.8,611.3
1987-02-17,397.3,328.6,60851.3,259.2,527.6,607.9,5148.3,1460.8,0.3,1490.8,650376.1,1460.0,10158.7,,,337792.5,,824.2,599.4
1987-02-18,390.0,325.3,59951.1,254.6,519.3,603.3,5066.1,1434.6,0.3,1461.7,638714.3,1431.5,9976.6,,,333371.1,,815.5,585.9
1987-02-19,393.4,329.2,60567.2,257.8,523.2,610.2,5113.8,1452.4,0.3,1469.8,646651.7,1439.4,10100.6,,,337958.6,,823.1,588.7
1987-02-20,399.8,333.0,61018.1,261.5,528.6,613.4,5172.7,1464.8,0.3,1491.5,652159.3,1460.7,10186.6,,,340284.7,,833.8,598.0
1987-02-23,403.2,336.3,61958.0,261.4,537.1,623.5,5223.3,1490.1,0.3,1510.7,658410.0,1479.5,10399.5,,,343579.6,,835.9,601.4
1987-02-24,399.3,333.7,61385.9,259.3,531.0,619.0,5190.9,1477.9,0.3,1498.1,653018.5,1467.1,10314.4,,,341459.6,,833.2,597.0
1987-02-25,405.8,338.0,62354.7,263.9,540.3,624.2,5289.3,1504.4,0.3,1524.0,664728.4,1492.4,10499.3,,,347622.3,,841.0,603.5
1987-02-26,404.1,335.7,61861.4,262.4,538.1,620.6,5248.1,1495.7,0.3,1517.5,660868.5,1486.2,10438.4,,,345210.2,,837.0,600.4
1987-02-27,405.9,338.0,61216.6,262.5,532.8,614.1,5202.4,1473.9,0.3,1499.3,651217.7,1468.3,10285.9,,,341629.9,,829.7,590.3
1987-03-02,404.3,337.3,62033.3,258.5,538.5,622.9,5143.6,1489.3,0.3,1508.4,660316.2,1477.2,10261.3,,,342023.3,,836.0,591.3
1987-03-03,403.8,337.4,62058.4,258.9,538.4,623.2,5239.8,1491.4,0.3,1515.9,661272.0,1484.6,10276.2,,,346426.9,,840.2,595.6
1987-03-04,406.6,340.1,63121.7,259.8,547.5,635.8,5323.7,1512.2,0.3,1541.0,670504.3,1509.2,10419.7,,,350292.4,,852.4,603.7
1987-03-05,410.8,343.0,62947.0,260.4,548.8,634.0,5276.2,1500.3,0.3,1534.2,665191.7,1502.5,10337.1,,,348298.1,,849.8,602.4
1987-03-06,406.3,340.1,62350.5,255.5,540.3,629.9,5220.3,1472.3,0.3,1522.4,652812.1,1490.9,10144.7,,,346121.8,,841.9,597.1
1987-03-09,405.0,341.9,62293.0,255.0,540.3,633.8,5202.8,1505.1,0.3,1521.4,666842.9,1489.9,10431.1,,,345347.0,,845.5,597.8
1987-03-10,405.6,342.5,62331.1,256.0,541.5,633.6,5234.8,1510.7,0.3,1522.1,669305.7,1490.7,10469.6,,,346622.4,,847.8,593.4
1987-03-11,407.2,346.5,62648.9,255.9,540.5,639.3,5250.7,1510.6,0.3,1527.8,669282.6,1496.3,10469.2,,,347186.4,,856.4,596.7
1987-03-12,409.9,347.1,62920.7,258.1,541.0,638.2,5284.3,1521.8,0.3,1532.7,674252.2,1501.3,10547.0,,,350982.8,,856.4,594.0
1987-03-13,408.5,344.6,61976.9,259.4,536.8,631.4,5264.7,1522.4,0.3,1526.7,674504.2,1495.2,10550.9,,,349708.1,,852.8,602.1
1987-03-16,405.3,339.0,61473.0,255.9,532.9,623.1,5245.4,1510.0,0.3,1514.3,667277.4,1483.0,10414.0,,,344217.0,,844.0,593.0
1987-03-17,406.4,339.9,61745.4,254.1,534.1,625.1,5218.8,1499.6,0.3,1520.5,662648.6,1489.1,10341.7,,,343855.7,,844.0,590.0
1987-03-18,404.4,338.0,61425.4,251.8,530.8,621.8,5179.9,1485.7,0.3,1516.8,656512.7,1485.5,10246.0,,,343956.9,,841.1,587.4
1987-03-19,404.5,337.7,61221.2,252.2,532.1,620.4,5189.3,1488.4,0.3,1514.8,657699.6,1483.5,10264.5,,,345366.9,,841.7,588.8
1987-03-20,404.5,337.6,61963.6,252.5,534.6,627.9,5246.8,1504.9,0.3,1529.2,664990.0,1497.6,10378.3,,,346702.6,,847.6,595.9
1987-03-23,408.3,338.6,61276.6,252.4,534.0,622.2,5212.6,1507.1,0.3,1529.0,669521.4,1497.3,10475.7,,,344385.7,,844.1,592.7
1987-03-24,409.0,339.4,61039.1,253.8,534.4,622.5,5243.8,1515.3,0.3,1538.2,673166.1,1506.5,10532.7,,,348919.0,,844.4,587.9
1987-03-25,413.7,344.2,61663.5,257.4,542.5,630.8,5297.7,1537.2,0.3,1552.2,682891.5,1520.2,10684.9,,,351945.3,,844.7,596.4
1987-03-26,411.0,342.5,61291.7,255.9,537.2,627.0,5265.7,1528.0,0.3,1540.0,678774.4,1508.2,10620.5,,,347469.0,,843.5,590.0
1987-03-27,416.4,345.9,59726.6,259.7,527.8,614.3,5196.2,1506.2,0.3,1517.6,669124.3,1486.3,10469.5,,,342894.8,,831.6,579.2
1987-03-30,424.0,348.8,61627.4,263.3,550.1,633.9,5358.9,1560.8,0.3,1578.9,694627.1,1546.3,10783.2,,,356484.5,,847.8,599.0
1987-03-31,421.0,346.7,61445.0,262.3,549.9,635.4,5419.5,1566.1,0.3,1576.0,697007.0,1543.5,10820.1,,,356768.1,,848.2,595.8
1987-04-01,418.8,347.3,61442.8,260.9,547.9,637.3,5401.7,1557.8,0.3,1569.1,693281.9,1536.7,10762.3,,,355083.1,,851.6,592.8
1987-04-02,418.7,347.8,61519.4,261.2,547.4,637.4,5386.2,1559.7,0.3,1560.7,694146.8,1528.5,10775.7,,,352025.7,,852.1,590.5
1987-04-03,418.7,346.7,60678.2,259.4,544.5,630.0,5318.2,1540.0,0.3,1561.8,685382.6,1529.6,10639.6,,,350734.2,,847.3,585.9
1987-04-06,421.5,350.4,61549.2,260.6,550.9,640.2,5416.3,1555.5,0.3,1581.0,693910.2,1548.3,10759.7,,,355044.4,,859.0,594.8
1987-04-07,418.5,347.9,60829.3,258.6,546.5,633.5,5359.0,1543.8,0.3,1568.4,688708.6,1536.2,10679.1,,,353734.0,,852.6,590.5
1987-04-08,420.5,352.0,61608.2,260.8,549.8,643.5,5399.1,1557.0,0.3,1577.4,694575.5,1545.0,10770.0,,,356245.3,,856.3,593.4
1987-04-09,421.0,350.1,60886.4,260.2,548.6,637.5,5381.6,1553.5,0.3,1578.2,693037.6,1545.9,10746.2,,,355053.2,,857.1,590.7
1987-04-10,431.6,355.1,59665.2,265.4,545.4,626.3,5358.1,1537.2,0.3,1569.7,685731.2,1537.0,10632.9,,,351683.5,,846.3,583.5
1987-04-13,435.9,359.3,62185.2,268.3,567.7,653.4,5479.3,1619.5,0.3,1634.6,718775.4,1601.1,11127.6,,,366470.2,,879.4,604.8
1987-04-14,442.4,363.4,62396.7,271.0,583.6,657.2,5645.7,1635.6,0.4,1658.0,725918.1,1623.9,11238.2,,,370721.7,,883.7,611.8
1987-04-15,444.1,365.7,62957.3,272.0,588.1,660.9,5665.7,1641.4,0.4,1659.8,728484.9,1625.7,11277.9,,,373555.5,,885.1,609.7
1987-04-16,437.8,361.2,62602.8,268.4,576.6,653.5,5480.6,1619.9,0.3,1637.5,720408.9,1603.9,11130.3,,,368026.8,,877.9,610.2
1987-04-17,437.8,361.2,62602.8,268.4,576.6,653.5,5480.6,1619.9,0.3,1637.5,720408.9,1603.9,11130.3,,,368026.8,,877.9,610.2
1987-04-20,437.8,361.2,62602.8,268.4,576.6,653.5,5480.6,1619.9,0.3,1637.5,720408.9,1603.9,11130.3,,,368026.8,,877.9,610.2
1987-04-21,449.5,371.7,63958.9,275.1,595.2,671.2,5743.0,1660.3,0.4,1687.7,738387.7,1653.0,11408.1,,,377068.4,,897.4,632.6
1987-04-22,445.5,370.0,63437.6,273.7,593.0,667.2,5702.8,1652.1,0.4,1671.1,734739.8,1637.0,11351.7,,,374856.5,,897.0,631.0
1987-04-23,450.5,372.1,63659.2,275.3,599.7,668.3,5735.1,1661.5,0.4,1684.7,738900.5,1650.1,11416.0,,,376222.2,,904.8,631.5
1987-04-24,462.2,377.2,64581.1,278.9,614.2,675.8,5824.0,1683.7,0.4,1726.0,748792.2,1690.6,11568.8,,,384097.2,,921.6,650.6
1987-04-27,474.8,386.3,64262.1,284.8,622.1,678.9,5871.4,1723.2,0.4,1742.5,762848.0,1707.1,11779.1,,,387161.6,,923.3,651.8
1987-04-28,453.0,371.2,63754.6,273.9,608.9,669.3,5773.7,1704.0,0.4,1709.6,754369.2,1674.4,11648.1,,,381845.2,,909.4,646.0
1987-04-29,449.0,367.2,62954.7,270.5,600.1,661.3,5670.5,1671.8,0.4,1678.1,740103.5,1643.7,11427.9,,,374103.6,,895.7,633.3
1987-04-30,453.3,371.8,63736.2,273.0,605.7,669.4,5734.5,1687.1,0.4,1703.3,746884.1,1668.3,11532.6,,,378459.1,,908.5,645.7
1987-05-01,456.8,371.6,64174.9,273.7,611.5,667.1,5763.4,1686.8,0.4,1707.7,748528.3,1672.7,11562.4,,,371215.5,,914.6,649.7
1987-05-04,456.8,371.6,64174.9,273.7,611.5,667.1,5763.4,1686.8,0.4,1707.7,748528.3,1672.7,11562.4,,,371215.5,,914.6,649.7
1987-05-05,459.3,370.9,63713.0,272.0,616.2,667.7,5750.2,1676.5,0.4,1718.1,743934.0,1682.8,11491.5,,,379157.0,,915.0,645.6
1987-05-06,456.3,369.3,63496.0,270.8,610.5,663.4,5676.6,1669.0,0.4,1709.9,740609.5,1674.8,11440.1,,,378945.1,,910.9,640.4
1987-05-07,456.3,370.8,63568.0,271.7,609.6,668.3,5713.0,1674.5,0.4,1710.9,743034.3,1675.8,11477.6,,,381252.0,,912.2,640.8
1987-05-08,453.0,370.7,63808.7,270.5,610.4,671.5,5752.9,1680.8,0.4,1709.2,745847.6,1674.1,11521.0,,,380814.0,,916.0,640.4
1987-05-11,453.0,372.3,63368.1,273.1,604.7,669.2,5749.6,1701.9,0.4,1705.4,752012.9,1670.4,11581.1,,,380686.7,,918.6,638.6
1987-05-12,460.7,376.7,64284.4,275.9,615.3,676.0,5820.6,1719.1,0.4,1724.2,759612.0,1688.8,11698.1,,,381491.7,,924.5,641.6
1987-05-13,460.5,377.2,64329.6,275.5,616.3,677.7,5818.4,1716.6,0.4,1720.0,758518.5,1687.4,11681.3,,,381803.5,,923.3,645.4
1987-05-14,461.1,376.9,64356.0,274.8,617.3,677.2,5796.0,1711.8,0.4,1726.1,756400.6,1690.7,11648.6,,,381245.7,,922.2,646.6
1987-05-15,469.9,382.5,65348.5,280.0,626.1,683.4,5891.6,1736.4,0.4,1781.4,767247.3,1722.1,11815.7,,,388419.6,,935.9,658.2
1987-05-18,473.3,385.4,66252.3,281.0,634.7,690.6,6070.2,1751.0,0.4,1776.5,777221.2,1739.5,11915.6,,,390853.2,,942.6,656.2
1987-05-19,471.1,383.7,65955.4,279.9,632.1,687.6,5927.3,1745.0,0.4,1767.0,774559.9,1730.7,11874.8,,,389010.8,,939.6,654.2
1987-05-20,475.3,385.9,66410.9,282.3,639.6,690.9,5993.6,1759.0,0.4,1785.9,780737.5,1746.4,11969.5,,,393277.9,,945.9,657.9
1987-05-21,469.1,381.9,65917.0,279.3,632.5,684.3,5923.8,1740.3,0.4,1759.0,772468.9,1724.0,11842.7,,,388281.8,,935.6,650.5
1987-05-22,466.5,379.8,65577.7,278.8,627.9,680.9,5881.8,1736.9,0.4,1743.7,772121.7,1707.9,11847.2,,,385939.6,,932.6,649.0
1987-05-25,466.5,379.8,65577.7,278.8,627.9,680.9,5881.8,1736.9,0.4,1743.7,772121.7,1707.9,11847.2,,,385939.6,,932.6,649.0
1987-05-26,449.0,370.8,64289.9,274.5,605.3,667.6,5771.8,1710.0,0.4,1695.1,760190.6,1660.2,11664.1,,,377300.0,,908.4,633.4
1987-05-27,449.5,373.7,64473.0,278.5,605.6,677.5,5814.2,1735.3,0.4,1686.1,771411.2,1651.5,11836.3,,,371262.6,,910.6,629.6
1987-05-28,453.1,375.9,64997.3,278.7,608.2,682.0,5811.5,1736.3,0.4,1701.2,771850.4,1666.3,11843.0,,,371007.2,,916.8,637.0
1987-05-29,451.0,375.9,64952.4,276.7,603.9,682.0,5758.3,1724.0,0.4,1687.1,766388.2,1652.5,11759.2,,,370657.4,,909.1,631.5
1987-06-01,442.9,370.9,64439.2,272.5,592.1,673.6,5640.1,1652.8,0.4,1659.3,731551.9,1626.7,11225.8,,,365831.8,,895.1,619.6
1987-06-02,455.0,375.4,64663.7,276.9,611.1,677.1,5775.5,1679.9,0.4,1699.8,743533.3,1664.6,11409.6,,,371186.4,,917.9,635.0
1987-06-03,453.0,374.5,64704.5,275.6,608.2,676.7,5778.5,1672.0,0.4,1698.7,740040.3,1663.4,11356.0,,,373039.7,,909.7,631.1
1987-06-04,452.8,376.6,65305.9,278.8,606.8,682.2,5808.1,1691.2,0.4,1703.0,748512.4,1667.6,11486.0,,,372898.5,,917.0,635.2
1987-06-05,453.5,376.3,64843.4,278.1,606.3,678.0,5790.9,1677.4,0.4,1693.2,742419.2,1658.1,11392.5,,,369683.2,,908.4,630.7
1987-06-08,456.6,376.8,65453.0,278.6,613.2,685.2,5793.3,1687.7,0.4,1714.4,754659.4,1678.7,11586.6,,,371710.5,,916.4,638.7
1987-06-09,452.7,371.1,64491.7,272.4,608.1,670.8,5722.8,1650.6,0.4,1688.9,738079.6,1653.9,11332.0,,,364013.9,,902.7,629.4
1987-06-10,455.7,374.3,64879.8,274.7,609.7,677.0,5793.7,1664.1,0.4,1709.2,744092.2,1673.7,11424.3,,,372698.3,,912.9,637.4
1987-06-11,457.0,375.1,65118.7,275.1,613.4,678.0,5802.8,1666.7,0.4,1713.5,745255.2,1678.0,11442.2,,,371726.8,,913.1,637.6
1987-06-12,455.5,377.1,65470.7,275.7,610.2,683.0,5828.0,1670.4,0.4,1710.6,746917.2,1675.2,11467.7,,,373169.1,,912.2,635.4
1987-06-15,449.8,375.1,65106.3,275.6,606.3,680.7,5787.2,1708.9,0.4,1690.9,747413.1,1656.0,11574.5,,,370514.6,,910.7,628.9
1987-06-16,452.8,377.9,65351.1,276.9,607.3,688.1,5829.7,1717.1,0.4,1699.6,751018.9,1664.5,11630.3,,,367385.5,,912.6,630.5
1987-06-17,451.3,376.6,65263.5,276.3,605.1,685.1,5779.2,1713.0,0.4,1692.4,749218.1,1657.4,11602.4,,,365517.0,,908.9,625.6
1987-06-18,452.2,376.9,65466.1,277.5,607.2,685.9,5809.5,1722.0,0.4,1700.3,753137.6,1665.1,11663.1,,,367026.6,,914.9,626.9
1987-06-19,449.0,375.4,66083.8,277.9,610.5,691.8,5889.4,1747.5,0.4,1711.2,764296.3,1675.8,11835.9,,,372549.1,,920.5,632.0
1987-06-22,438.0,368.0,63866.4,274.7,584.7,669.6,5631.2,1644.5,0.4,1647.8,730942.4,1613.8,11262.5,,,359113.4,,893.0,610.4
1987-06-23,440.2,368.7,64269.1,275.2,587.2,668.2,5680.9,1647.8,0.4,1650.6,732400.5,1616.5,11284.9,,,354346.9,,895.5,613.4
1987-06-24,441.8,367.7,64021.8,272.4,588.7,667.5,5611.4,1631.0,0.4,1657.3,724925.8,1623.0,11169.8,,,354476.5,,899.3,615.6
1987-06-25,440.5,367.8,64470.2,273.2,585.6,668.6,5667.6,1635.5,0.4,1651.0,726909.1,1616.9,11200.3,,,359981.1,,897.4,612.2
1987-06-26,444.1,370.7,65636.0,275.7,598.3,680.1,5806.4,1668.6,0.4,1685.6,741625.6,1650.7,11427.1,,,364391.3,,920.0,625.8
1987-06-29,449.8,376.3,66015.8,280.9,599.8,683.3,5758.8,1700.6,0.4,1690.0,747399.7,1655.0,11658.1,,,366030.8,,919.9,630.8
1987-06-30,447.3,373.3,65632.6,277.2,594.8,677.8,5727.8,1678.3,0.4,1678.0,737569.4,1643.5,11504.8,,,358907.2,,915.5,620.3
1987-07-01,445.8,372.3,65421.7,275.8,592.2,677.0,5726.9,1669.3,0.4,1673.3,733649.6,1636.7,11443.6,,,359943.5,,908.4,617.4
1987-07-02,446.3,373.5,65694.1,276.3,593.8,679.1,5744.6,1672.8,0.4,1676.7,735154.8,1642.1,11467.1,,,361061.9,,913.4,620.7
1987-07-03,444.1,373.2,66063.3,275.8,589.5,679.3,5734.7,1669.9,0.4,1665.0,733884.8,1630.7,11447.3,,,360479.5,,911.4,617.7
1987-07-06,443.4,372.2,66092.7,273.7,587.4,679.4,5665.1,1633.0,0.4,1660.3,727337.0,1623.9,11275.4,,,356265.5,,907.7,618.1
1987-07-07,444.5,373.4,66537.8,274.4,588.4,681.8,5710.4,1637.2,0.4,1667.0,729216.0,1632.7,11304.6,,,360113.6,,909.7,632.0
1987-07-08,446.4,375.3,67180.8,275.9,591.1,684.9,5747.8,1646.3,0.4,1672.0,733238.9,1637.1,11366.9,,,360582.8,,913.7,631.5
1987-07-09,444.1,372.9,66904.9,274.5,590.7,684.9,5771.9,1646.3,0.4,1673.0,733238.9,1638.1,11366.9,,,361134.6,,914.0,629.3
1987-07-10,444.8,374.8,67029.5,275.6,587.9,685.5,5764.8,1644.3,0.4,1667.4,732339.2,1633.0,11353.0,,,360112.8,,913.4,625.5
1987-07-13,446.5,375.6,67423.6,276.0,589.6,686.0,5741.7,1670.6,0.4,1672.4,734066.1,1638.0,11373.0,,,359753.8,,919.0,625.1
1987-07-14,447.0,377.4,67515.0,277.6,589.5,688.3,5818.8,1679.8,0.4,1681.0,738082.2,1646.4,11435.2,,,362297.9,,919.8,635.6
1987-07-15,452.7,378.2,67274.4,277.4,599.2,689.4,5816.0,1679.0,0.4,1696.9,737727.3,1661.4,11429.7,,,361007.1,,926.3,637.8
1987-07-16,453.8,380.3,68299.0,278.2,599.5,694.1,5863.1,1683.7,0.4,1702.8,739810.2,1667.1,11462.0,,,367437.4,,931.1,637.0
1987-07-17,450.6,381.9,68843.6,280.1,594.5,697.5,5910.0,1695.4,0.4,1693.4,744950.9,1658.6,11541.6,,,369990.6,,933.1,638.0
1987-07-20,450.9,382.8,68887.6,281.5,594.6,699.4,5910.7,1677.8,0.4,1694.7,746352.7,1659.8,11821.4,,,364787.4,,936.7,640.2
1987-07-21,452.4,384.8,69093.0,283.5,597.4,700.1,5923.9,1689.7,0.4,1703.6,751650.1,1668.4,11905.3,,,366207.2,,939.4,641.6
1987-07-22,454.9,386.4,69254.9,285.3,601.1,702.4,5956.0,1700.6,0.4,1708.3,756514.8,1673.0,11982.3,,,369447.5,,943.5,640.9
1987-07-23,454.0,384.0,68389.1,282.9,602.7,697.3,5893.6,1686.3,0.4,1699.3,750147.1,1664.0,11881.5,,,365128.5,,935.0,639.1
1987-07-24,453.3,383.4,67562.0,282.6,603.3,691.6,5852.6,1674.6,0.4,1694.0,744926.1,1658.6,11798.8,,,363746.0,,934.4,637.4
1987-07-27,453.2,383.5,68099.7,283.5,604.8,697.3,5881.7,1689.6,0.4,1701.7,749626.6,1666.4,11941.9,,,367851.7,,938.2,644.7
1987-07-28,456.2,386.4,68600.4,285.3,608.0,701.0,5936.3,1700.3,0.4,1709.8,754353.2,1674.2,12017.2,,,368366.9,,943.6,652.5
1987-07-29,457.8,388.0,68998.6,286.0,610.2,704.3,5958.4,1704.8,0.4,1731.2,756373.7,1681.8,12049.4,,,370554.8,,945.7,655.0
1987-07-30,457.2,387.1,68371.5,286.7,608.9,703.1,5966.1,1708.8,0.4,1711.4,758140.9,1675.8,12077.5,,,370546.2,,949.5,657.1
1987-07-31,462.5,391.9,67909.6,290.5,601.2,697.6,5938.2,1697.3,0.4,1703.0,753019.5,1667.6,11995.9,,,366498.4,,942.3,649.8
1987-08-03,472.8,401.8,69826.0,298.5,612.8,715.8,6089.6,1745.2,0.4,1747.1,766104.1,1711.3,12032.9,,,376284.6,,965.6,666.1
1987-08-04,473.4,407.7,71990.0,301.5,627.2,741.8,6271.8,1797.4,0.4,1778.5,789019.1,1742.2,12392.8,,,384599.8,,981.6,678.3
1987-08-05,469.8,402.2,70812.2,297.5,622.3,731.2,6141.0,1773.6,0.4,1759.3,778555.8,1723.4,12228.5,,,378510.2,,971.2,668.1
1987-08-06,468.7,402.3,70914.6,297.3,619.7,732.2,6137.0,1772.4,0.4,1758.7,778047.7,1722.9,12220.5,,,379251.9,,969.0,669.8
1987-08-07,464.1,400.0,70075.8,296.1,613.0,727.3,6089.9,1758.8,0.4,1733.6,772082.3,1698.2,12126.8,,,376078.5,,960.0,661.7
1987-08-10,461.1,398.2,69643.1,294.2,612.7,725.1,6015.6,1727.8,0.4,1726.0,757896.1,1690.4,11825.4,,,372013.1,,967.3,659.1
1987-08-11,461.2,399.0,69995.4,293.8,612.9,727.1,6032.6,1725.6,0.4,1728.8,756934.9,1693.1,11810.4,,,373017.6,,969.9,656.5
1987-08-12,463.4,400.0,70096.6,293.3,617.2,728.8,6041.0,1722.7,0.4,1733.3,755649.8,1697.2,11790.3,,,373139.6,,975.9,656.0
1987-08-13,462.5,398.5,70033.6,292.7,614.9,724.5,6054.2,1719.3,0.4,1732.6,754182.4,1696.6,11767.4,,,373790.8,,973.5,654.7
1987-08-14,460.0,393.9,69000.1,289.3,612.0,716.8,5971.3,1699.3,0.4,1727.1,745388.9,1690.3,11630.2,,,369389.0,,965.6,651.8
